zone_id,latitude,longitude,Predicted_Leak,flowrate_lps,leak_pressure_psi,timestamp,usage_difference,water_consumed_litres,water_supplied_litres,Dummy_Leak
Zone-10,21.245072,81.639198,0,0.023,23.33,2025-01-19 12:40:58,80.942,12980.493,13061.435,No
Zone-11,21.255532,81.591343,0,0.102,21.26,2025-01-19 20:11:12,151.014,28554.283,28705.297,No
Zone-5,21.257324,81.623003,0,0.101,26.99,2025-03-04 06:47:25,99.608,3890.55,3990.159,No
Zone-6,21.277333,81.618897,0,0.077,15.91,2025-10-30 11:00:54,257.791,2744.423,3002.214,No
Zone-8,21.230652,81.629936,0,0.134,19.07,2025-05-19 02:57:06,454.04,6539.512,6993.552,No
Zone-7,21.251229,81.604009,0,0.019,13.57,2025-08-21 18:06:48,-19.896,2009.462,1989.566,No
Zone-12,21.240291,81.655364,0,0.051,23.52,2025-11-07 07:52:45,208.07,5468.088,5676.158,No
Zone-12,21.243638,81.654531,0,0.0,21.19,2025-06-11 21:59:52,-25.742,2599.921,2574.179,No
Zone-7,21.25389,81.604558,0,0.147,29.71,2025-10-08 00:46:21,206.825,3022.5,3229.325,No
Zone-7,21.259528,81.60591,0,0.105,14.17,2025-09-11 20:41:43,245.264,6715.699,6960.963,No
Zone-9,21.269691,81.605214,0,0.145,28.81,2025-08-19 22:13:54,464.896,2508.179,2973.075,No
Zone-3,21.27264,81.650324,0,0.101,11.11,2025-02-23 22:04:59,452.962,4320.625,4773.586,No
Zone-6,21.285386,81.625775,0,0.013,19.66,2025-11-05 16:58:44,-23.806,10422.743,10398.937,No
Zone-2,21.236676,81.616357,0,0.045,27.1,2025-07-29 02:21:58,283.711,3421.318,3705.029,No
Zone-11,21.257251,81.604393,1,2.48,73.92,2025-05-29 05:24:53,11456.245,0.0,11456.245,No
Zone-6,21.280476,81.617784,0,0.02,14.7,2025-05-12 05:47:59,-227.632,22990.815,22763.183,No
Zone-3,21.271936,81.647155,0,0.131,17.9,2025-04-02 22:32:28,761.057,10495.693,11256.75,No
Zone-8,21.225541,81.635207,0,0.094,22.23,2025-03-20 10:08:25,304.407,10537.348,10841.755,No
Zone-2,21.2435,81.62065,0,0.058,20.07,2025-10-22 21:22:29,526.371,24379.066,24905.437,No
Zone-6,21.277486,81.62241,0,0.078,14.1,2025-06-30 14:00:14,455.154,6157.053,6612.207,No
Zone-6,21.278159,81.615458,0,0.099,11.57,2025-01-05 21:55:35,-110.257,18049.18,17938.924,No
Zone-11,21.259727,81.598946,0,0.092,18.77,2025-06-17 05:13:59,359.423,8618.531,8977.953,No
Zone-3,21.272759,81.649213,1,9.213,110.79,2025-06-27 13:22:33,7708.268,0.0,7708.268,Yes
Zone-6,21.284836,81.624381,0,0.035,11.03,2025-03-14 11:04:44,225.568,1961.867,2187.436,No
Zone-8,21.238469,81.633992,0,0.136,23.96,2025-08-28 18:14:14,270.878,931.448,1202.326,No
Zone-5,21.25453,81.611508,0,0.102,27.49,2025-09-26 01:58:21,208.862,7389.527,7598.389,No
Zone-12,21.237506,81.658429,0,0.088,21.97,2025-05-23 23:41:28,653.759,6047.921,6701.68,No
Zone-7,21.250042,81.5994,0,0.133,28.21,2025-10-21 18:41:21,524.114,11702.924,12227.038,No
Zone-7,21.243191,81.603149,0,0.019,15.13,2025-04-29 14:21:00,521.974,19730.155,20252.129,No
Zone-3,21.272673,81.637605,0,0.004,14.71,2025-09-02 11:54:42,20.83,10190.08,10210.911,No
Zone-6,21.289445,81.620102,0,0.121,21.9,2025-04-06 14:31:06,714.804,8943.768,9658.572,No
Zone-4,21.232814,81.637558,0,0.019,20.72,2025-10-17 14:58:08,-14.136,11600.486,11586.351,No
Zone-7,21.239363,81.606189,1,9.372,104.36,2025-07-10 20:36:17,22558.663,0.0,22558.663,Yes
Zone-9,21.268152,81.601558,0,0.148,19.53,2025-08-12 09:31:34,1044.887,21964.309,23009.196,No
Zone-10,21.248094,81.643017,0,0.137,25.02,2025-03-27 20:09:54,626.5,1061.181,1687.681,No
Zone-8,21.228837,81.62947,0,0.097,12.46,2025-02-19 13:34:38,445.34,18891.011,19336.351,No
Zone-6,21.279033,81.62139,0,0.073,11.15,2025-08-20 21:31:40,114.186,6544.324,6658.51,No
Zone-12,21.237787,81.650071,1,5.675,55.84,2025-09-24 07:33:37,24519.975,0.0,24519.975,No
Zone-10,21.244431,81.641845,0,0.041,13.63,2025-01-18 10:15:39,212.757,3722.398,3935.155,No
Zone-10,21.249019,81.643306,0,0.083,24.01,2025-01-19 20:51:47,485.306,19642.958,20128.263,No
Zone-5,21.261198,81.610621,0,0.075,24.4,2025-09-25 04:28:35,909.937,14601.314,15511.251,No
Zone-10,21.251065,81.64625,0,0.019,29.08,2025-07-01 18:32:28,-192.759,23192.268,22999.509,No
Zone-3,21.270524,81.639595,0,0.033,12.87,2025-07-13 20:58:48,137.127,8310.564,8447.691,No
Zone-12,21.241636,81.658584,0,0.135,28.88,2025-06-13 19:50:27,630.861,23425.836,24056.697,No
Zone-4,21.233446,81.639956,0,0.02,19.13,2025-10-05 11:06:35,46.06,4003.958,4050.018,No
Zone-4,21.226687,81.641261,0,0.023,18.22,2025-08-10 09:02:34,-59.132,5972.366,5913.234,No
Zone-6,21.271571,81.620512,0,0.027,22.27,2025-06-12 00:55:00,50.793,3800.909,3851.703,No
Zone-11,21.264041,81.601363,0,0.104,29.76,2025-04-27 01:08:23,-39.75,6289.683,6249.933,No
Zone-4,21.229993,81.64056,0,0.118,24.16,2025-04-07 02:58:45,508.207,6379.765,6887.972,No
Zone-11,21.266368,81.597649,0,0.139,25.51,2025-09-23 23:13:59,308.49,13563.56,13872.051,No
Zone-8,21.238038,81.628833,0,0.103,15.47,2025-10-30 03:38:39,557.377,15386.349,15943.727,No
Zone-5,21.252466,81.607375,0,0.111,24.12,2025-04-01 22:32:36,791.38,24837.997,25629.377,No
Zone-10,21.24804,81.636021,0,0.027,21.13,2025-10-05 10:32:47,350.364,5906.003,6256.367,No
Zone-12,21.24012,81.652591,0,0.003,22.51,2025-11-03 19:57:52,353.215,16162.875,16516.09,No
Zone-2,21.252076,81.620036,0,0.119,15.42,2025-08-25 13:30:44,496.935,21375.385,21872.32,No
Zone-5,21.25727,81.610865,0,0.053,16.41,2025-07-03 11:35:56,397.122,2200.655,2597.777,No
Zone-12,21.248896,81.660216,1,1.591,36.11,2025-05-08 17:17:05,2225.967,0.0,2225.967,No
Zone-4,21.230805,81.640967,0,0.148,26.32,2025-06-14 12:53:34,264.091,6729.701,6993.792,No
Zone-6,21.273503,81.619641,0,0.084,15.08,2025-05-01 20:29:04,-187.123,18899.426,18712.303,No
Zone-10,21.238323,81.647849,0,0.097,17.32,2025-09-19 19:15:28,577.169,7515.266,8092.435,No
Zone-12,21.237367,81.658257,0,0.095,22.48,2025-09-17 12:38:24,73.161,810.567,883.728,No
Zone-8,21.239965,81.632295,0,0.091,14.41,2025-01-06 23:02:59,635.234,20861.023,21496.257,No
Zone-4,21.229646,81.632298,0,0.094,19.08,2025-07-09 11:11:42,219.71,9440.995,9660.705,No
Zone-7,21.242919,81.600652,0,0.075,12.7,2025-02-27 09:22:09,1180.657,14590.262,15770.919,No
Zone-1,21.271191,81.634782,0,0.006,12.78,2025-03-07 09:35:22,-63.143,6377.444,6314.301,No
Zone-4,21.234338,81.646188,0,0.147,27.01,2025-06-04 00:59:50,3.796,21936.366,21940.162,No
Zone-1,21.268357,81.631478,0,0.069,15.49,2025-02-18 23:33:25,30.283,5880.813,5911.096,No
Zone-4,21.227269,81.644474,0,0.069,28.12,2025-09-21 09:25:26,-249.744,25224.128,24974.384,No
Zone-10,21.248396,81.641689,0,0.119,24.43,2025-06-18 22:16:58,744.955,6676.337,7421.292,No
Zone-11,21.258523,81.594527,0,0.042,28.82,2025-05-15 22:34:46,345.336,9650.823,9996.159,No
Zone-8,21.230328,81.634055,0,0.056,15.44,2025-02-07 21:54:45,37.245,7356.446,7393.692,No
Zone-6,21.27739,81.617555,0,0.076,19.29,2025-09-19 16:19:50,39.045,7046.919,7085.964,No
Zone-7,21.252733,81.606242,0,0.051,23.11,2025-02-14 06:16:14,209.662,11664.729,11874.391,No
Zone-8,21.231148,81.632056,0,0.024,14.81,2025-05-23 07:40:58,88.994,7192.001,7280.996,No
Zone-6,21.280361,81.625518,0,0.124,23.53,2025-06-17 16:32:09,822.383,3848.243,4670.626,No
Zone-8,21.235972,81.621672,0,0.065,23.17,2025-09-30 06:30:46,159.83,3790.378,3950.207,No
Zone-10,21.242704,81.643947,0,0.003,23.25,2025-05-16 02:04:17,-49.472,12364.467,12314.995,No
Zone-2,21.243728,81.618574,0,0.019,16.77,2025-04-12 10:42:07,-40.85,6783.719,6742.868,No
Zone-6,21.277483,81.614241,0,0.051,29.19,2025-10-17 11:06:12,93.834,3729.552,3823.385,No
Zone-6,21.284283,81.624154,0,0.07,29.21,2025-03-19 21:18:46,282.658,7789.224,8071.882,No
Zone-9,21.272831,81.610036,0,0.075,13.88,2025-05-14 12:03:04,612.263,17351.433,17963.696,No
Zone-11,21.259606,81.599475,0,0.139,10.49,2025-10-17 00:52:59,780.235,7173.091,7953.326,No
Zone-4,21.239207,81.636948,0,0.12,24.2,2025-01-08 17:44:32,524.824,2191.975,2716.799,No
Zone-3,21.280768,81.64569,0,2.325,50.34,2025-01-30 01:47:40,14447.422,0.0,14447.422,No
Zone-10,21.24402,81.640592,1,3.169,77.68,2025-04-03 17:39:07,1942.127,0.0,1942.127,No
Zone-1,21.264969,81.63265,0,0.142,10.28,2025-05-20 07:09:45,642.379,19898.291,20540.67,No
Zone-9,21.274985,81.60538,1,5.351,71.86,2025-03-28 11:46:30,14357.239,0.0,14357.239,No
Zone-10,21.249257,81.646807,0,0.102,28.75,2025-02-07 22:47:15,-80.443,20637.81,20557.367,No
Zone-5,21.256899,81.610273,0,0.054,15.18,2025-01-04 16:31:22,234.023,15471.682,15705.705,No
Zone-11,21.258896,81.596145,0,0.106,26.66,2025-07-29 22:24:25,89.669,14287.308,14376.978,No
Zone-12,21.230532,81.655305,0,0.138,18.18,2025-02-03 07:50:54,147.848,2734.882,2882.73,No
Zone-5,21.252126,81.614146,1,0.017,19.85,2025-10-18 02:40:24,-193.416,19534.967,19341.551,No
Zone-8,21.232959,81.625299,1,2.507,77.54,2025-01-05 03:49:41,1499.173,0.0,1499.173,No
Zone-12,21.239458,81.658144,0,0.093,13.06,2025-01-22 17:06:23,219.402,14665.689,14885.091,No
Zone-12,21.236538,81.654986,0,0.104,19.42,2025-09-22 04:41:10,786.288,17381.3,18167.587,No
Zone-5,21.260934,81.614161,0,0.01,20.32,2025-03-21 18:53:34,-14.646,9989.093,9974.447,No
Zone-12,21.233686,81.658855,0,0.069,14.17,2025-01-09 12:14:47,682.149,19960.811,20642.96,No
Zone-7,21.248916,81.609647,0,0.032,25.79,2025-03-08 11:42:42,-268.024,27070.389,26802.366,No
Zone-8,21.23647,81.630592,0,0.089,10.32,2025-07-03 09:24:26,346.921,4745.75,5092.671,No
Zone-4,21.23095,81.644066,0,0.073,22.61,2025-10-07 07:11:48,302.41,6271.558,6573.968,No
Zone-2,21.241635,81.613334,0,0.012,15.16,2025-06-26 01:43:54,-219.559,22175.452,21955.893,No
Zone-6,21.283144,81.622355,1,1.904,60.11,2025-04-15 15:10:34,7459.592,0.0,7459.592,No
Zone-3,21.280568,81.649445,0,0.119,11.98,2025-07-13 19:25:36,448.74,8430.248,8878.988,No
Zone-5,21.251425,81.610584,0,0.067,26.99,2025-03-29 07:41:33,409.486,14321.207,14730.692,No
Zone-1,21.271574,81.629954,0,0.011,26.03,2025-07-07 04:17:15,27.416,1657.251,1684.667,No
Zone-12,21.231632,81.660481,0,0.051,17.74,2025-03-20 10:08:33,284.469,5298.155,5582.624,No
Zone-10,21.251309,81.642978,0,0.096,20.86,2025-09-02 03:18:24,892.2,16650.066,17542.266,No
Zone-3,21.28187,81.651557,0,0.062,11.44,2025-01-20 06:36:15,54.861,21569.403,21624.264,No
Zone-8,21.239756,81.632833,0,0.012,18.15,2025-01-12 06:31:51,-21.175,15741.172,15719.997,No
Zone-7,21.250562,81.600035,0,0.074,21.31,2025-04-06 21:54:52,285.985,9472.105,9758.09,No
Zone-11,21.262541,81.601241,0,0.077,16.42,2025-08-15 15:18:34,441.059,5388.049,5829.108,No
Zone-2,21.247482,81.619802,0,0.096,23.28,2025-06-19 17:57:28,255.238,2443.765,2699.003,No
Zone-12,21.239752,81.649073,0,0.005,27.58,2025-08-21 06:27:53,-33.851,3418.951,3385.1,No
Zone-6,21.280993,81.620312,0,0.079,12.54,2025-09-01 14:05:23,60.83,11800.052,11860.882,No
Zone-8,21.234072,81.63028,0,0.098,25.18,2025-06-19 08:21:07,378.571,7769.494,8148.066,No
Zone-6,21.277901,81.623045,0,0.114,26.65,2025-04-18 12:45:16,102.165,6227.778,6329.943,No
Zone-12,21.240739,81.649149,0,0.106,17.16,2025-02-19 20:36:17,152.824,3230.041,3382.865,No
Zone-7,21.244955,81.602691,0,0.125,27.63,2025-09-21 13:05:25,102.405,4484.45,4586.856,No
Zone-11,21.267043,81.599498,0,0.04,11.9,2025-02-19 06:41:00,534.293,13635.017,14169.31,No
Zone-4,21.229863,81.648463,0,0.02,25.95,2025-03-06 19:43:05,-84.892,13675.005,13590.113,No
Zone-11,21.254383,81.597665,0,0.001,26.85,2025-01-26 10:14:29,-2.403,1025.667,1023.264,No
Zone-12,21.245464,81.647175,0,0.019,27.85,2025-01-20 03:36:45,-160.082,16168.271,16008.189,No
Zone-9,21.271781,81.607461,0,0.076,22.97,2025-10-22 18:35:42,-23.856,2409.498,2385.641,No
Zone-1,21.270255,81.623489,0,0.074,10.37,2025-03-24 21:13:46,405.811,6316.764,6722.575,No
Zone-10,21.243846,81.642729,0,0.049,12.89,2025-05-27 17:19:47,197.324,13626.921,13824.245,No
Zone-8,21.228442,81.63185,0,0.13,24.17,2025-04-21 18:42:55,116.344,18468.697,18585.041,No
Zone-11,21.259815,81.598547,0,0.068,15.55,2025-05-21 05:22:06,317.648,5477.01,5794.658,No
Zone-7,21.246566,81.609502,0,0.047,25.78,2025-02-22 16:48:39,255.449,2765.246,3020.695,No
Zone-7,21.255084,81.603692,0,0.043,18.18,2025-07-16 17:57:11,539.068,12970.585,13509.652,No
Zone-7,21.252802,81.601982,0,0.062,28.84,2025-08-16 05:43:13,492.312,18302.55,18794.862,No
Zone-4,21.236936,81.641537,0,0.102,29.08,2025-10-07 23:16:11,279.296,29160.256,29439.552,No
Zone-6,21.280806,81.620655,0,0.077,28.65,2025-11-07 15:38:39,70.255,29507.655,29577.91,No
Zone-5,21.253053,81.620338,0,0.147,19.85,2025-10-26 11:51:33,879.179,16429.296,17308.475,No
Zone-10,21.245073,81.639523,1,3.629,55.73,2025-07-29 05:41:12,7006.543,1378.081,8384.624,No
Zone-10,21.249832,81.636017,0,0.006,13.88,2025-02-20 21:27:56,-119.49,14414.286,14294.797,No
Zone-10,21.244723,81.647778,0,0.084,24.21,2025-08-01 00:00:54,96.958,6263.85,6360.808,No
Zone-6,21.278091,81.617614,0,0.08,22.57,2025-05-25 08:19:52,179.976,2161.807,2341.783,No
Zone-8,21.234003,81.62548,0,0.035,20.28,2025-03-08 05:47:51,378.125,9871.155,10249.28,No
Zone-2,21.240432,81.624987,0,0.109,10.01,2025-07-03 22:03:11,282.116,228.284,510.4,No
Zone-5,21.255543,81.61566,0,0.037,20.3,2025-09-15 20:33:21,429.457,18434.887,18864.344,No
Zone-5,21.260399,81.612208,0,0.123,25.66,2025-10-01 11:03:53,204.386,11340.589,11544.975,No
Zone-9,21.275404,81.60395,0,0.09,11.43,2025-05-27 06:54:20,703.312,6026.343,6729.655,No
Zone-10,21.242809,81.639875,0,0.088,29.42,2025-03-10 04:02:50,71.55,3214.73,3286.28,No
Zone-8,21.235932,81.631129,0,0.089,22.45,2025-02-16 04:26:07,96.354,8817.707,8914.062,No
Zone-6,21.284031,81.61813,0,0.146,14.8,2025-03-24 05:31:52,322.601,7933.127,8255.727,No
Zone-3,21.270825,81.647327,1,7.02,77.82,2025-06-21 04:48:42,7300.622,0.0,7300.622,Yes
Zone-6,21.283814,81.611731,0,0.059,21.13,2025-05-14 02:27:37,22.764,9203.075,9225.838,No
Zone-11,21.255155,81.602923,1,0.698,34.64,2025-04-05 07:31:13,999.945,515.67,1515.615,No
Zone-3,21.270984,81.646869,0,0.061,18.18,2025-02-23 15:55:51,239.61,9993.467,10233.078,No
Zone-12,21.239817,81.654747,0,0.13,12.9,2025-10-27 10:12:11,161.036,2167.708,2328.744,No
Zone-1,21.269965,81.623486,0,0.063,18.46,2025-09-01 00:48:27,91.554,4726.228,4817.783,No
Zone-4,21.232708,81.639563,0,0.024,15.04,2025-10-14 10:52:01,8.331,13442.175,13450.507,No
Zone-5,21.255229,81.617053,1,2.001,49.7,2025-04-12 11:31:10,10202.431,2544.909,12747.34,No
Zone-1,21.261977,81.632348,0,0.002,12.15,2025-04-21 09:41:35,-1.948,6155.979,6154.031,No
Zone-2,21.236768,81.617833,0,0.023,26.45,2025-07-21 09:06:55,68.468,5550.934,5619.402,No
Zone-11,21.256744,81.59756,0,0.106,21.57,2025-07-19 02:10:38,136.337,2548.703,2685.04,No
Zone-2,21.233759,81.620237,0,0.148,21.22,2025-07-14 02:44:45,1101.0,16028.815,17129.815,No
Zone-10,21.242489,81.651211,0,0.099,20.87,2025-07-08 20:35:53,252.333,537.006,789.339,No
Zone-1,21.261609,81.629392,0,0.136,20.14,2025-01-22 04:13:09,822.328,8214.85,9037.178,No
Zone-9,21.27577,81.616252,0,0.113,18.94,2025-08-26 16:55:46,350.864,8205.802,8556.666,No
Zone-6,21.285897,81.62059,0,0.094,17.61,2025-04-27 09:44:08,840.747,17977.415,18818.161,No
Zone-8,21.235712,81.634431,0,0.127,21.94,2025-03-25 09:56:08,553.045,9582.489,10135.534,No
Zone-5,21.254005,81.612437,0,0.006,27.15,2025-05-29 06:28:08,-48.822,15878.335,15829.513,No
Zone-7,21.252739,81.602466,0,0.09,19.45,2025-09-19 15:04:38,147.327,16420.648,16567.975,No
Zone-9,21.268899,81.608688,0,0.059,27.98,2025-03-30 04:59:25,288.651,32842.279,33130.93,No
Zone-8,21.240979,81.624563,1,0.101,28.02,2025-07-16 04:07:08,599.123,14670.028,15269.151,No
Zone-12,21.236119,81.661765,0,0.052,21.03,2025-06-19 23:52:48,-29.684,5995.866,5966.182,No
Zone-6,21.275231,81.622063,0,0.062,19.38,2025-05-03 10:05:55,181.211,1926.815,2108.025,No
Zone-4,21.22807,81.640631,0,0.122,22.75,2025-03-25 00:34:26,380.767,6583.219,6963.987,No
Zone-9,21.273791,81.609076,0,0.003,19.11,2025-03-21 03:12:28,53.607,3012.775,3066.382,No
Zone-1,21.264412,81.635196,0,0.064,15.2,2025-01-22 11:41:15,59.42,5031.277,5090.697,No
Zone-8,21.232798,81.627533,0,0.01,13.43,2025-02-09 13:50:43,-121.779,12299.646,12177.867,No
Zone-1,21.262032,81.637167,0,0.031,15.84,2025-04-13 16:55:57,410.508,16939.771,17350.28,No
Zone-2,21.243354,81.612919,0,0.058,24.18,2025-01-16 04:50:26,19.965,7879.563,7899.528,No
Zone-3,21.281912,81.648574,0,0.098,13.9,2025-08-04 19:15:49,1250.042,17514.571,18764.612,No
Zone-8,21.232709,81.627007,0,0.053,19.21,2025-09-08 22:06:09,299.45,5923.311,6222.762,No
Zone-8,21.232763,81.623969,0,0.06,22.79,2025-05-19 19:08:57,321.995,5871.26,6193.255,No
Zone-5,21.248652,81.617591,0,0.133,23.6,2025-09-28 06:05:34,274.039,6763.114,7037.153,No
Zone-2,21.239223,81.619849,0,0.037,12.05,2025-10-20 15:12:20,237.986,10834.457,11072.444,No
Zone-3,21.27219,81.639821,0,0.008,13.42,2025-08-27 13:35:51,6.47,20941.679,20948.149,No
Zone-2,21.248245,81.624819,0,0.005,24.62,2025-09-16 10:41:21,-38.129,4580.772,4542.644,No
Zone-8,21.233294,81.626256,0,0.004,27.63,2025-10-16 14:35:33,4.54,954.284,958.824,No
Zone-1,21.262823,81.632832,0,0.003,21.8,2025-07-16 23:14:40,-21.571,10931.961,10910.389,No
Zone-12,21.244598,81.659898,0,0.068,17.68,2025-09-08 20:02:43,508.879,16719.512,17228.39,No
Zone-8,21.229271,81.63136,0,0.095,11.37,2025-07-29 22:36:34,170.194,4407.34,4577.533,No
Zone-9,21.271847,81.609282,0,0.096,13.21,2025-03-03 12:48:06,332.56,10296.297,10628.857,No
Zone-6,21.288469,81.621032,1,0.147,16.61,2025-02-25 10:11:09,549.096,13286.982,13836.078,No
Zone-6,21.276585,81.626016,0,0.079,25.4,2025-05-17 23:30:39,217.63,5201.179,5418.81,No
Zone-12,21.240069,81.656295,0,0.037,12.16,2025-10-17 11:15:07,-39.523,3991.816,3952.293,No
Zone-3,21.273396,81.652263,0,0.048,12.7,2025-01-16 04:49:51,220.475,2958.354,3178.829,No
Zone-6,21.27764,81.617355,0,0.119,16.64,2025-01-18 01:13:21,117.007,690.686,807.694,No
Zone-11,21.267373,81.600024,0,0.033,26.67,2025-07-25 10:08:23,10.754,1080.096,1090.85,No
Zone-6,21.282617,81.624282,0,0.136,26.81,2025-01-19 22:03:20,282.052,6596.979,6879.031,No
Zone-8,21.237754,81.630548,0,0.098,14.13,2025-04-01 16:55:27,606.56,2453.129,3059.689,No
Zone-2,21.236825,81.618032,0,0.077,10.43,2025-04-30 15:32:03,120.812,3747.913,3868.725,No
Zone-6,21.280421,81.620602,0,0.102,24.5,2025-09-30 00:03:36,260.481,3541.202,3801.682,No
Zone-10,21.242333,81.645792,0,0.141,22.21,2025-07-26 01:08:53,459.503,2327.979,2787.482,No
Zone-11,21.263093,81.598306,0,0.043,10.55,2025-01-24 13:46:00,342.55,9599.402,9941.952,No
Zone-12,21.239265,81.652133,0,0.035,16.88,2025-01-27 20:36:19,547.28,10031.3,10578.58,No
Zone-10,21.239332,81.647325,0,0.125,17.63,2025-04-09 03:43:26,351.852,6227.398,6579.25,No
Zone-12,21.241887,81.652756,0,0.144,13.46,2025-04-20 08:57:04,373.533,10986.841,11360.374,No
Zone-10,21.238632,81.646808,0,0.128,17.62,2025-05-14 17:38:00,1009.922,15328.021,16337.942,No
Zone-3,21.271197,81.648652,0,6.913,70.87,2025-06-12 19:33:06,6241.512,0.0,6241.512,Yes
Zone-8,21.235336,81.626843,0,0.084,21.92,2025-02-25 14:56:45,251.482,11437.122,11688.604,No
Zone-7,21.250958,81.608616,0,0.051,20.83,2025-06-08 07:06:05,44.365,13853.407,13897.772,No
Zone-7,21.248801,81.601946,0,0.056,21.98,2025-10-04 09:18:42,367.444,8504.081,8871.525,No
Zone-1,21.266243,81.632546,0,0.102,24.24,2025-04-11 08:25:59,7.676,28376.41,28384.087,No
Zone-8,21.234442,81.628199,0,0.031,17.37,2025-05-07 22:25:25,99.467,14160.85,14260.316,No
Zone-5,21.248341,81.620371,0,0.031,17.76,2025-01-16 08:03:35,458.989,20318.39,20777.379,No
Zone-1,21.260953,81.630688,0,0.037,18.64,2025-01-03 13:37:53,139.778,17851.439,17991.218,No
Zone-9,21.276749,81.613527,0,0.088,24.91,2025-08-25 12:00:49,196.722,8443.943,8640.664,No
Zone-2,21.235098,81.620112,0,0.139,15.82,2025-02-05 09:57:50,246.676,4665.376,4912.052,No
Zone-5,21.254782,81.613486,0,0.137,21.75,2025-09-18 05:28:06,272.764,3845.004,4117.767,No
Zone-10,21.241868,81.646539,0,0.022,23.82,2025-08-20 11:49:34,-144.842,17964.098,17819.256,No
Zone-2,21.246251,81.613788,0,0.115,25.4,2025-06-30 19:05:38,526.941,4428.428,4955.369,No
Zone-5,21.252197,81.617152,0,0.052,28.92,2025-02-13 12:08:41,109.161,8110.762,8219.923,No
Zone-2,21.245353,81.620621,0,0.081,11.04,2025-05-07 15:46:21,163.064,11348.358,11511.422,No
Zone-10,21.247751,81.642633,0,0.045,13.0,2025-05-02 08:42:30,-169.055,22847.873,22678.818,No
Zone-4,21.236239,81.635412,0,0.146,27.37,2025-05-02 17:51:52,535.993,2761.804,3297.797,No
Zone-6,21.275317,81.618587,0,0.048,20.58,2025-05-25 10:57:30,188.218,8219.904,8408.121,No
Zone-3,21.278469,81.649388,0,0.137,24.45,2025-09-25 05:03:51,58.635,10484.229,10542.864,No
Zone-9,21.267111,81.613932,1,7.532,100.27,2025-07-07 13:11:47,5216.005,0.0,5216.005,Yes
Zone-5,21.252931,81.620637,0,0.115,18.36,2025-06-29 16:00:22,257.062,7266.589,7523.652,No
Zone-10,21.243945,81.645417,0,0.042,23.19,2025-08-31 01:03:23,210.025,13294.257,13504.282,No
Zone-11,21.262691,81.602367,1,0.052,17.43,2025-01-16 15:13:58,476.929,7908.156,8385.086,No
Zone-11,21.261774,81.593191,0,0.006,19.5,2025-06-08 13:35:35,7.871,2555.537,2563.408,No
Zone-8,21.237825,81.631618,0,0.016,14.95,2025-03-11 20:41:20,-83.352,25771.642,25688.289,No
Zone-5,21.255189,81.607301,0,0.123,18.98,2025-04-17 06:45:23,744.626,9802.06,10546.686,No
Zone-4,21.228333,81.638357,0,0.063,11.94,2025-10-13 03:51:17,59.139,3662.625,3721.764,No
Zone-7,21.251544,81.600293,0,0.033,13.76,2025-08-27 23:44:00,25.377,6703.666,6729.044,No
Zone-5,21.254034,81.61562,0,0.049,20.14,2025-08-11 17:36:01,99.476,4630.57,4730.046,No
Zone-10,21.241966,81.643218,0,0.079,20.8,2025-08-13 07:56:34,391.778,10194.778,10586.557,No
Zone-12,21.248564,81.655058,0,0.083,21.72,2025-10-23 18:03:36,462.843,20431.955,20894.798,No
Zone-11,21.255795,81.593069,0,0.075,22.01,2025-07-17 15:16:23,245.928,2435.223,2681.151,No
Zone-4,21.235915,81.642881,0,0.107,20.43,2025-03-16 20:20:14,125.399,2838.908,2964.307,No
Zone-12,21.242608,81.660181,0,0.136,19.35,2025-04-21 00:31:10,518.426,10682.603,11201.029,No
Zone-6,21.28538,81.617592,0,0.133,10.98,2025-10-25 19:29:13,477.427,16515.389,16992.816,No
Zone-6,21.27648,81.621077,0,0.087,17.76,2025-07-21 12:28:40,312.475,2018.499,2330.974,No
Zone-3,21.273884,81.652381,0,0.072,26.76,2025-04-04 03:42:19,150.854,3326.256,3477.109,No
Zone-6,21.273776,81.61891,0,0.124,18.62,2025-01-27 17:10:53,378.994,1821.712,2200.705,No
Zone-9,21.269759,81.611819,0,0.145,11.03,2025-10-28 20:10:53,570.16,7343.524,7913.684,No
Zone-5,21.256821,81.618091,0,0.061,10.57,2025-10-13 01:19:44,394.321,17808.193,18202.513,No
Zone-9,21.268919,81.604441,0,0.098,19.94,2025-07-16 07:28:51,209.858,1522.22,1732.078,No
Zone-11,21.264331,81.598116,0,0.121,16.56,2025-04-15 16:01:29,775.19,19229.45,20004.64,No
Zone-6,21.275747,81.624086,0,0.0,24.3,2025-06-21 19:14:39,231.399,12002.597,12233.997,No
Zone-8,21.231288,81.626956,0,0.12,13.34,2025-07-15 01:06:57,603.256,11424.92,12028.176,No
Zone-7,21.237155,81.60328,0,0.125,18.34,2025-04-21 16:39:10,887.596,10707.28,11594.876,No
Zone-4,21.230998,81.641597,0,0.1,10.88,2025-01-18 00:18:14,382.945,16408.028,16790.973,No
