zone_id,latitude,longitude,timestamp,flowrate_lps,pressure_psi,water_supplied_litres,water_consumed_litres,usage_difference,leak,Predicted_Leak
Devendra Nagar Zone,21.2519,81.6468,2024-01-06 15:00:00,163.6,51.22,98158.26,96963.48,1194.77,0,0
Pandri Zone,21.2514,81.6296,2024-01-06 15:10:00,71.48,33.4,42886.56,38670.86,4215.7,0,0
Mowa Zone,21.2542,81.6209,2024-01-06 15:20:00,248.44,58.31,149066.35,143795.78,5270.57,0,0
Telibandha Zone,21.2418,81.6695,2024-01-06 15:30:00,238.72,30.47,143234.05,134911.46,8322.59,0,0
Amanaka Zone,21.2575,81.6139,2024-01-06 15:40:00,129.33,42.22,77597.66,70420.92,7176.74,0,0
Mowa Zone,21.2542,81.6209,2024-01-06 15:50:00,196.54,60.0,117925.07,108062.91,9862.15,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-06 16:00:00,99.0,32.53,59402.19,55135.21,4266.99,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-06 16:10:00,151.13,28.87,90680.98,88328.06,2352.92,0,0
Telibandha Zone,21.2418,81.6695,2024-01-06 16:20:00,234.64,39.64,140784.78,130171.1,10613.68,0,1
Telibandha Zone,21.2418,81.6695,2024-01-06 16:30:00,218.83,35.26,131296.1,128387.03,2909.07,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-06 16:40:00,98.75,28.33,59252.25,51438.46,7813.78,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-06 16:50:00,80.03,49.34,48019.21,46036.63,1982.58,0,0
Mowa Zone,21.2542,81.6209,2024-01-06 17:00:00,210.67,40.02,126403.22,108599.32,17803.9,1,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-06 17:10:00,125.53,28.02,75315.75,70350.58,4965.17,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-06 17:20:00,191.23,52.63,114739.59,108324.9,6414.69,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-06 17:30:00,167.78,32.96,100668.13,87819.75,12848.38,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-06 17:40:00,144.73,58.37,86838.16,77401.07,9437.09,1,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-06 17:50:00,113.71,56.97,68227.61,60440.24,7787.36,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-06 18:00:00,115.67,32.15,69403.89,66013.12,3390.78,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-06 18:10:00,233.36,41.83,140014.89,121074.8,18940.09,0,0
Amanaka Zone,21.2575,81.6139,2024-01-06 18:20:00,50.36,36.86,30218.71,27818.99,2399.72,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-06 18:30:00,128.91,58.28,77348.49,67430.6,9917.89,0,0
Pandri Zone,21.2514,81.6296,2024-01-06 18:40:00,125.21,49.63,75124.96,64185.02,10939.95,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-06 18:50:00,237.34,47.89,142401.33,137582.9,4818.43,0,0
Amanaka Zone,21.2575,81.6139,2024-01-06 19:00:00,122.13,56.16,73275.77,64610.66,8665.11,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-06 19:10:00,81.0,59.36,48597.68,46861.43,1736.25,1,1
Gudhiyari Zone,21.2473,81.6102,2024-01-06 19:20:00,64.13,42.25,38476.58,37143.25,1333.33,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-06 19:30:00,239.51,52.63,143707.28,131906.75,11800.53,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-06 19:40:00,204.64,34.17,122784.19,117079.48,5704.71,0,0
Amanaka Zone,21.2575,81.6139,2024-01-06 19:50:00,111.86,41.08,67116.9,66005.41,1111.49,0,1
Pandri Zone,21.2514,81.6296,2024-01-06 20:00:00,204.69,55.97,122816.26,114622.24,8194.02,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-06 20:10:00,116.61,26.32,69968.9,63592.76,6376.14,0,0
Telibandha Zone,21.2418,81.6695,2024-01-06 20:20:00,166.49,42.87,99892.04,98696.28,1195.76,1,1
Pandri Zone,21.2514,81.6296,2024-01-06 20:30:00,239.77,35.89,143863.43,122594.16,21269.27,0,0
Telibandha Zone,21.2418,81.6695,2024-01-06 20:40:00,196.97,28.24,118183.03,105075.37,13107.66,0,0
Pandri Zone,21.2514,81.6296,2024-01-06 20:50:00,107.76,48.79,64658.41,56273.09,8385.32,0,0
Pandri Zone,21.2514,81.6296,2024-01-06 21:00:00,182.48,58.59,109485.69,98506.31,10979.38,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-06 21:10:00,86.65,46.98,51987.98,48399.09,3588.89,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-06 21:20:00,218.96,54.21,131378.2,116720.46,14657.73,0,0
Pandri Zone,21.2514,81.6296,2024-01-06 21:30:00,73.75,45.85,44250.87,39778.96,4471.9,0,1
Amanaka Zone,21.2575,81.6139,2024-01-06 21:40:00,216.09,59.33,129654.55,120281.41,9373.14,1,1
Gudhiyari Zone,21.2473,81.6102,2024-01-06 21:50:00,195.84,34.84,117503.3,113666.33,3836.97,0,0
Mowa Zone,21.2542,81.6209,2024-01-06 22:00:00,94.4,47.61,56640.69,49187.81,7452.87,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-06 22:10:00,188.13,32.82,112878.36,102742.44,10135.92,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-06 22:20:00,133.03,58.19,79817.62,73201.38,6616.24,0,0
Telibandha Zone,21.2418,81.6695,2024-01-06 22:30:00,99.58,49.67,59747.61,53157.03,6590.58,0,0
Amanaka Zone,21.2575,81.6139,2024-01-06 22:40:00,235.4,54.91,141241.1,134513.19,6727.91,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-06 22:50:00,241.08,46.44,144649.44,135088.74,9560.7,0,1
Telibandha Zone,21.2418,81.6695,2024-01-06 23:00:00,208.6,46.11,125157.11,109952.43,15204.68,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-06 23:10:00,110.86,43.82,66518.03,58529.83,7988.2,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-06 23:20:00,139.1,40.11,83461.61,80124.71,3336.91,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-06 23:30:00,122.94,57.4,73762.65,65324.75,8437.91,0,0
Telibandha Zone,21.2418,81.6695,2024-01-06 23:40:00,210.55,58.32,126332.84,113014.07,13318.77,0,0
Pandri Zone,21.2514,81.6296,2024-01-06 23:50:00,80.18,48.79,48109.76,43116.22,4993.54,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 00:00:00,158.32,33.56,94992.96,84247.9,10745.06,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 00:10:00,65.33,45.4,39200.29,36782.38,2417.91,0,0
Pandri Zone,21.2514,81.6296,2024-01-07 00:20:00,229.15,54.85,137487.71,118347.16,19140.55,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 00:30:00,167.7,32.02,100618.26,97502.74,3115.52,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-07 00:40:00,71.1,28.07,42657.18,37486.49,5170.69,0,1
Pandri Zone,21.2514,81.6296,2024-01-07 00:50:00,125.46,41.55,75273.31,70867.48,4405.83,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 01:00:00,206.68,34.78,124005.59,107084.86,16920.73,0,1
Tatibandh Zone,21.2751,81.5904,2024-01-07 01:10:00,216.8,58.63,130080.88,116846.85,13234.03,1,1
Gudhiyari Zone,21.2473,81.6102,2024-01-07 01:20:00,100.08,54.85,60045.71,56004.52,4041.19,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 01:30:00,207.91,59.84,124746.93,106320.4,18426.53,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 01:40:00,128.37,34.75,77019.6,65801.8,11217.8,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-07 01:50:00,127.9,29.17,76739.08,67226.06,9513.01,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-07 02:00:00,110.58,53.17,66347.71,61802.76,4544.95,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-07 02:10:00,206.69,50.89,124016.97,120237.37,3779.6,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 02:20:00,149.62,57.86,89774.78,84474.91,5299.87,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 02:30:00,141.48,30.29,84890.92,72573.92,12317.0,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 02:40:00,184.23,30.9,110539.78,107107.11,3432.67,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 02:50:00,97.1,38.57,58259.02,56854.51,1404.5,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 03:00:00,212.52,27.87,127513.39,114754.44,12758.95,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 03:10:00,70.66,30.45,42398.15,39897.3,2500.85,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 03:20:00,86.39,57.75,51832.42,47374.33,4458.09,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 03:30:00,97.35,50.76,58407.97,51714.18,6693.79,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 03:40:00,183.08,58.02,109849.63,99877.07,9972.56,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 03:50:00,74.45,32.6,44671.76,39425.53,5246.23,1,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 04:00:00,63.65,50.42,38188.87,34272.56,3916.31,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 04:10:00,151.3,38.84,90782.3,89212.84,1569.47,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-07 04:20:00,129.45,37.12,77667.43,75301.69,2365.75,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-07 04:30:00,215.1,53.1,129060.61,122955.23,6105.39,1,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-07 04:40:00,129.49,52.75,77692.54,74706.28,2986.26,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 04:50:00,184.89,53.72,110931.44,107480.15,3451.29,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-07 05:00:00,223.72,58.96,134230.49,129462.43,4768.06,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 05:10:00,240.27,37.3,144162.83,135251.76,8911.06,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 05:20:00,139.7,53.0,83818.09,78892.15,4925.94,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-07 05:30:00,77.52,27.58,46514.41,40198.71,6315.69,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 05:40:00,205.71,54.91,123425.41,110618.69,12806.72,1,1
Gudhiyari Zone,21.2473,81.6102,2024-01-07 05:50:00,81.96,48.22,49177.09,44819.65,4357.45,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 06:00:00,157.45,33.56,94467.34,87634.8,6832.54,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-07 06:10:00,174.7,48.21,104819.64,97092.49,7727.14,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 06:20:00,207.88,57.2,124726.91,118309.99,6416.92,0,1
Telibandha Zone,21.2418,81.6695,2024-01-07 06:30:00,108.21,58.26,64927.33,63520.86,1406.47,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 06:40:00,93.68,35.02,56208.16,49149.05,7059.11,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 06:50:00,66.26,40.99,39756.78,39249.95,506.83,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 07:00:00,74.21,32.34,44523.14,41277.59,3245.55,1,1
Telibandha Zone,21.2418,81.6695,2024-01-07 07:10:00,190.05,52.03,114027.88,97171.52,16856.36,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 07:20:00,172.27,42.39,103364.67,101865.87,1498.8,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 07:30:00,95.89,54.42,57536.43,56597.01,939.42,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 07:40:00,112.93,56.19,67760.41,63580.82,4179.59,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 07:50:00,61.67,36.68,36999.55,35703.8,1295.75,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 08:00:00,95.76,36.24,57457.44,55103.45,2353.99,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 08:10:00,156.87,48.2,94121.8,92834.3,1287.5,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 08:20:00,93.46,37.26,56073.09,53102.95,2970.14,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 08:30:00,112.53,33.59,67519.43,61822.2,5697.23,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 08:40:00,93.33,40.8,55996.66,48575.64,7421.03,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 08:50:00,247.05,44.42,148229.27,144778.6,3450.66,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-07 09:00:00,56.27,37.26,33759.01,28887.1,4871.91,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 09:10:00,233.98,34.2,140386.42,134207.8,6178.62,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 09:20:00,223.29,32.72,133974.26,120449.91,13524.35,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 09:30:00,63.32,38.26,37990.96,34420.64,3570.32,1,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 09:40:00,203.69,40.3,122217.0,107491.14,14725.85,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 09:50:00,109.32,30.13,65591.15,63706.96,1884.19,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-07 10:00:00,89.58,26.34,53746.07,46657.33,7088.74,1,1
Amanaka Zone,21.2575,81.6139,2024-01-07 10:10:00,195.05,32.86,117030.76,112643.4,4387.36,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 10:20:00,144.74,50.95,86846.65,79934.97,6911.68,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-07 10:30:00,220.04,41.42,132022.35,115839.7,16182.65,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 10:40:00,152.64,29.02,91582.84,80986.54,10596.3,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 10:50:00,238.62,45.15,143174.15,131772.38,11401.77,1,1
Tatibandh Zone,21.2751,81.5904,2024-01-07 11:00:00,236.74,53.22,142045.88,124022.93,18022.95,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 11:10:00,96.85,48.11,58110.44,55804.8,2305.64,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 11:20:00,57.13,53.48,34276.03,29463.63,4812.4,0,0
Pandri Zone,21.2514,81.6296,2024-01-07 11:30:00,206.37,49.33,123821.67,118945.68,4875.99,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 11:40:00,132.84,31.58,79705.18,75603.6,4101.58,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 11:50:00,153.34,54.34,92006.87,84156.26,7850.62,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 12:00:00,140.99,42.41,84596.65,79171.79,5424.86,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 12:10:00,230.4,40.89,138241.58,118599.39,19642.19,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 12:20:00,185.42,57.31,111252.66,106554.5,4698.16,0,0
Pandri Zone,21.2514,81.6296,2024-01-07 12:30:00,224.6,36.03,134761.75,118597.03,16164.72,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 12:40:00,139.86,30.71,83917.7,75204.95,8712.75,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 12:50:00,204.94,53.6,122963.52,119476.75,3486.78,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-07 13:00:00,104.18,54.04,62506.59,59098.86,3407.73,0,1
Mowa Zone,21.2542,81.6209,2024-01-07 13:10:00,181.78,37.55,109065.93,94067.77,14998.16,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 13:20:00,239.17,45.81,143499.6,137605.84,5893.76,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 13:30:00,215.07,42.81,129040.03,119452.33,9587.7,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-07 13:40:00,188.58,40.94,113145.15,104133.61,9011.54,0,1
Mowa Zone,21.2542,81.6209,2024-01-07 13:50:00,239.5,48.2,143700.95,138681.98,5018.97,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 14:00:00,227.3,32.94,136377.99,116808.78,19569.2,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 14:10:00,204.97,29.15,122979.41,120294.16,2685.25,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 14:20:00,115.05,45.91,69032.2,62704.02,6328.18,0,1
Telibandha Zone,21.2418,81.6695,2024-01-07 14:30:00,170.33,52.61,102198.11,88191.5,14006.61,0,1
Pandri Zone,21.2514,81.6296,2024-01-07 14:40:00,228.24,59.36,136945.38,125975.05,10970.33,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-07 14:50:00,71.79,54.26,43076.02,37121.06,5954.96,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-07 15:00:00,248.15,52.88,148889.64,134268.23,14621.41,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 15:10:00,167.44,38.86,100463.29,89793.29,10670.0,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 15:20:00,231.32,28.51,138791.94,119376.43,19415.51,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 15:30:00,240.88,43.11,144528.44,125960.98,18567.46,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 15:40:00,203.39,57.83,122036.84,106009.64,16027.19,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 15:50:00,129.32,32.54,77590.8,73004.47,4586.33,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 16:00:00,132.31,32.37,79388.39,68059.36,11329.02,0,0
Pandri Zone,21.2514,81.6296,2024-01-07 16:10:00,87.6,28.07,52562.06,46740.08,5821.98,0,0
Pandri Zone,21.2514,81.6296,2024-01-07 16:20:00,208.45,55.31,125072.31,120122.53,4949.78,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 16:30:00,118.46,25.95,71077.28,67456.57,3620.71,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 16:40:00,127.21,41.97,76325.36,73970.13,2355.23,0,1
Telibandha Zone,21.2418,81.6695,2024-01-07 16:50:00,240.14,33.16,144083.47,141555.41,2528.06,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 17:00:00,92.4,44.27,55437.22,48913.11,6524.11,1,0
Mowa Zone,21.2542,81.6209,2024-01-07 17:10:00,90.91,34.5,54543.23,53594.16,949.07,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 17:20:00,237.4,51.46,142439.47,137444.43,4995.03,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 17:30:00,198.7,26.05,119221.88,106110.42,13111.46,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 17:40:00,116.43,34.47,69860.77,61560.83,8299.94,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-07 17:50:00,51.54,59.49,30924.3,28607.82,2316.47,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 18:00:00,70.34,38.48,42203.52,39664.99,2538.52,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 18:10:00,165.09,39.36,99054.73,98049.53,1005.21,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 18:20:00,50.9,39.54,30541.61,29091.82,1449.79,0,1
Mowa Zone,21.2542,81.6209,2024-01-07 18:30:00,217.23,36.96,130338.32,119133.56,11204.75,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 18:40:00,231.55,43.4,138930.65,132945.48,5985.17,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 18:50:00,134.27,29.16,80564.9,77877.41,2687.49,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 19:00:00,101.02,55.38,60609.96,56929.5,3680.46,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 19:10:00,145.48,59.21,87290.83,82606.74,4684.09,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 19:20:00,99.21,35.14,59523.36,52235.26,7288.1,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 19:30:00,188.82,58.29,113292.13,107551.79,5740.34,0,0
Mowa Zone,21.2542,81.6209,2024-01-07 19:40:00,232.49,47.55,139494.21,137443.26,2050.94,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-07 19:50:00,81.03,26.9,48619.63,47797.99,821.64,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 20:00:00,229.44,29.68,137663.38,133170.96,4492.42,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 20:10:00,66.86,52.6,40113.14,34785.41,5327.72,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 20:20:00,186.06,41.48,111636.43,110504.79,1131.64,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 20:30:00,245.53,40.86,147318.63,125570.91,21747.71,0,0
Pandri Zone,21.2514,81.6296,2024-01-07 20:40:00,86.93,43.43,52160.87,45046.67,7114.2,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 20:50:00,61.53,40.95,36917.65,34316.82,2600.82,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-07 21:00:00,168.87,28.56,101319.39,91326.04,9993.35,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-07 21:10:00,95.25,42.42,57149.74,56144.62,1005.12,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 21:20:00,61.67,56.22,37004.48,34074.35,2930.13,0,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-07 21:30:00,68.06,34.14,40837.38,37062.17,3775.21,0,0
Telibandha Zone,21.2418,81.6695,2024-01-07 21:40:00,133.66,35.01,80198.2,73041.35,7156.84,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 21:50:00,161.37,36.21,96824.94,83108.2,13716.74,0,1
Tatibandh Zone,21.2751,81.5904,2024-01-07 22:00:00,60.37,27.62,36221.95,31654.95,4567.0,1,1
Mowa Zone,21.2542,81.6209,2024-01-07 22:10:00,97.35,40.46,58411.14,53667.52,4743.62,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-07 22:20:00,217.67,53.18,130600.05,115772.38,14827.67,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-07 22:30:00,186.95,31.9,112167.34,110655.24,1512.09,1,1
Pandri Zone,21.2514,81.6296,2024-01-07 22:40:00,153.15,53.88,91889.23,87441.28,4447.95,0,0
Amanaka Zone,21.2575,81.6139,2024-01-07 22:50:00,52.26,58.37,31354.53,30251.7,1102.84,0,1
Pandri Zone,21.2514,81.6296,2024-01-07 23:00:00,159.25,38.9,95552.41,85278.75,10273.67,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-07 23:10:00,219.62,54.03,131770.52,113801.02,17969.49,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-07 23:20:00,78.84,58.18,47301.53,41038.38,6263.15,0,0
Pandri Zone,21.2514,81.6296,2024-01-07 23:30:00,68.67,48.35,41203.93,36740.73,4463.2,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-07 23:40:00,212.04,41.89,127223.0,122266.57,4956.43,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-07 23:50:00,196.82,42.96,118089.35,109382.98,8706.37,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-08 00:00:00,81.44,59.8,48863.11,44677.0,4186.11,0,0
Amanaka Zone,21.2575,81.6139,2024-01-08 00:10:00,142.85,59.61,85712.7,74916.25,10796.45,0,0
Amanaka Zone,21.2575,81.6139,2024-01-08 00:20:00,114.61,28.93,68765.57,62734.18,6031.39,0,0
Telibandha Zone,21.2418,81.6695,2024-01-08 00:30:00,189.35,36.31,113609.89,110703.59,2906.3,0,0
Amanaka Zone,21.2575,81.6139,2024-01-08 00:40:00,244.51,44.12,146705.1,129262.5,17442.6,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-08 00:50:00,247.59,56.24,148555.45,141588.52,6966.93,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-08 01:00:00,236.99,56.11,142191.64,126520.66,15670.98,0,0
Telibandha Zone,21.2418,81.6695,2024-01-08 01:10:00,127.05,48.45,76229.42,73961.88,2267.54,0,1
Pandri Zone,21.2514,81.6296,2024-01-08 01:20:00,152.24,44.51,91346.93,86295.48,5051.46,0,0
Telibandha Zone,21.2418,81.6695,2024-01-08 01:30:00,188.94,27.47,113365.97,106608.84,6757.13,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-08 01:40:00,79.59,26.13,47755.67,43203.62,4552.05,0,0
Telibandha Zone,21.2418,81.6695,2024-01-08 01:50:00,190.73,42.68,114438.11,111293.72,3144.39,0,0
Mowa Zone,21.2542,81.6209,2024-01-08 02:00:00,232.46,36.58,139475.53,126266.38,13209.15,0,1
Gudhiyari Zone,21.2473,81.6102,2024-01-08 02:10:00,211.58,53.56,126946.91,119409.04,7537.87,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-08 02:20:00,236.3,25.05,141781.46,131983.16,9798.3,1,0
Telibandha Zone,21.2418,81.6695,2024-01-08 02:30:00,89.16,27.41,53496.9,51394.23,2102.67,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-08 02:40:00,150.38,44.14,90229.39,87372.01,2857.38,0,0
Mowa Zone,21.2542,81.6209,2024-01-08 02:50:00,169.63,27.81,101780.05,89066.12,12713.93,1,1
Mowa Zone,21.2542,81.6209,2024-01-08 03:00:00,161.87,26.51,97122.32,83158.01,13964.31,0,0
Mowa Zone,21.2542,81.6209,2024-01-08 03:10:00,69.85,43.78,41910.25,40867.51,1042.74,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-08 03:20:00,145.93,34.63,87559.68,75110.62,12449.06,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-08 03:30:00,86.32,43.85,51793.77,46496.35,5297.42,0,0
Telibandha Zone,21.2418,81.6695,2024-01-08 03:40:00,134.58,46.33,80750.71,68723.24,12027.47,0,0
Amanaka Zone,21.2575,81.6139,2024-01-08 03:50:00,185.6,30.78,111357.99,100134.46,11223.53,0,0
Pandri Zone,21.2514,81.6296,2024-01-08 04:00:00,180.18,40.32,108107.37,99818.72,8288.66,0,1
Mowa Zone,21.2542,81.6209,2024-01-08 04:10:00,54.64,28.96,32786.16,30187.03,2599.13,1,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-08 04:20:00,140.17,45.56,84104.67,72705.33,11399.35,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-08 04:30:00,160.71,50.47,96426.32,83257.07,13169.25,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-08 04:40:00,204.13,41.12,122477.33,111008.8,11468.52,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-08 04:50:00,68.17,39.1,40903.43,40075.17,828.25,0,0
Amanaka Zone,21.2575,81.6139,2024-01-08 05:00:00,92.32,58.84,55393.41,54828.52,564.89,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-08 05:10:00,108.34,31.19,65006.0,62950.84,2055.16,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-08 05:20:00,149.94,42.38,89966.11,80800.79,9165.32,0,0
